Set#,Pts,Gm#,TbSet,Surface,Victor,Server,GameWinner,SetWinner,Ace,Winner,Unforced Error,Forced Error,Double Fault,Round,Best of,SnV,Net_Server,Net_Returner,Serve,Rally Size,ShortPoint,MediumPoint,LargePoint,isAheadGame,isAheadSet,isAheadMatch,DecisiveSet,Tiebreaker,Return Type,Return Direction,Last_1_pts,Last_2_pts,Last_3_pts,Last_4_pts,Last_5_pts,Forehand_svr,Backhand_svr,FH Slice_svr,BH Slice_svr,FH Volley_svr,BH Volley_svr,standard overhead/smash_svr,backhand overhead/smash_svr,forehand drop shot_svr,backhand drop shot_svr,forehand lob_svr,backhand lob_svr,forehand half-volley_svr,backhand half-volley_svr,forehand swinging volley_svr,backhand swinging volley_svr,trick shot_svr,unknown_svr,any_svr,Forehand_ret,Backhand_ret,FH Slice_ret,BH Slice_ret,FH Volley_ret,BH Volley_ret,standard overhead/smash_ret,backhand overhead/smash_ret,forehand drop shot_ret,backhand drop shot_ret,forehand lob_ret,backhand lob_ret,forehand half-volley_ret,backhand half-volley_ret,forehand swinging volley_ret,backhand swinging volley_ret,trick shot_ret,unknown_ret,any_ret,1stServe
3,30-15,21.0,True,Hard,True,True,True,True,False,False,True,False,False,QF,5,0,0,0,Wide,10,0,0,1,1,-1,0,0,0,Backhand, Paralelo,1,1,2,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0-0,23.0,True,Hard,True,True,True,True,False,False,False,True,False,QF,5,0,1,0,Down The T,4,0,1,0,0,-1,0,0,0,Backhand, Meio,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,15-0,23.0,True,Hard,True,True,True,True,False,True,False,False,False,QF,5,0,1,0,Wide,4,0,1,0,1,-1,0,0,0,Backhand, Meio,1,1,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,30-0,23.0,True,Hard,True,True,True,True,False,False,False,True,False,QF,5,0,0,0,Down The T,2,1,0,0,1,-1,0,0,0,backhand lob, Paralelo,1,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,40-0,23.0,True,Hard,True,True,True,True,False,False,False,True,False,QF,5,0,0,0,Wide,4,0,1,0,1,-1,0,0,0,Backhand, Paralelo,1,2,3,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0-0,25.0,True,Hard,True,True,True,True,False,False,False,True,False,QF,5,0,0,0,Body,6,0,1,0,0,-1,0,0,0,Backhand, Meio,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,15-0,25.0,True,Hard,True,True,True,True,False,True,False,False,False,QF,5,0,1,0,Wide,8,0,0,1,1,-1,0,0,0,Backhand, Meio,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,30-0,25.0,True,Hard,True,True,True,True,True,False,False,False,False,QF,5,0,0,0,Wide,1,1,0,0,1,-1,0,0,0,No Return,No Return,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,40-0,25.0,True,Hard,True,True,True,True,False,True,False,False,False,QF,5,0,0,0,Wide,2,1,0,0,1,-1,0,0,0,Backhand, Paralelo,1,2,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0-0,27.0,True,Hard,False,True,False,True,False,False,True,False,False,QF,5,0,0,0,Body,3,1,0,0,0,-1,0,0,0,Backhand, Meio,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0-15,27.0,True,Hard,False,True,False,True,False,False,True,False,False,QF,5,0,0,0,Wide,3,1,0,0,-1,-1,0,0,0,Backhand, Meio,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0-30,27.0,True,Hard,True,True,False,True,False,False,False,True,False,QF,5,0,0,0,Wide,2,1,0,0,-1,-1,0,0,0,Forehand, Paralelo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,15-30,27.0,True,Hard,False,True,False,True,False,False,True,False,False,QF,5,0,1,0,Wide,5,0,1,0,-1,-1,0,0,0,Backhand, Meio,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,15-40,27.0,True,Hard,False,True,False,True,False,False,False,True,False,QF,5,0,1,0,Body,5,0,1,0,-1,-1,0,0,0,Backhand, Meio,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0-0,29.0,True,Hard,False,True,True,True,False,False,True,False,False,QF,5,0,0,0,Body,3,1,0,0,0,-1,0,0,0,Backhand, Meio,1,1,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0-15,29.0,True,Hard,True,True,True,True,False,True,False,False,False,QF,5,0,1,0,Wide,2,1,0,0,-1,-1,0,0,0,BH Slice, Meio,0,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,15-15,29.0,True,Hard,True,True,True,True,False,False,True,False,False,QF,5,0,0,0,Body,2,1,0,0,0,-1,0,0,0,Backhand, Cruzado,1,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,30-15,29.0,True,Hard,False,True,True,True,False,False,True,False,False,QF,5,0,0,0,Wide,15,0,0,1,1,-1,0,0,0,Backhand, Meio,1,2,2,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,30-30,29.0,True,Hard,True,True,True,True,False,False,False,True,False,QF,5,0,0,0,Wide,2,1,0,0,0,-1,0,0,0,Forehand, Paralelo,0,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,40-30,29.0,True,Hard,True,True,True,True,False,False,False,True,False,QF,5,0,1,0,Down The T,6,0,1,0,1,-1,0,0,0,FH Slice, Paralelo,1,1,2,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0-0,31.0,True,Hard,False,True,True,True,False,False,True,False,False,QF,5,0,0,0,Down The T,13,0,0,1,0,-1,0,0,0,Backhand, Meio,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0-15,31.0,True,Hard,True,True,True,True,False,False,True,False,False,QF,5,0,0,0,Down The T,10,0,0,1,-1,-1,0,0,0,Forehand, Meio,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,15-15,31.0,True,Hard,False,True,True,True,False,False,True,False,False,QF,5,1,0,0,Down The T,3,1,0,0,0,-1,0,0,0,Backhand, Paralelo,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,15-30,31.0,True,Hard,False,True,True,True,False,True,False,False,False,QF,5,0,0,0,Wide,3,1,0,0,-1,-1,0,0,0,Backhand, Paralelo,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,15-40,31.0,True,Hard,True,True,True,True,False,False,False,True,False,QF,5,0,0,0,Body,8,0,0,1,-1,-1,0,0,0,Forehand, Meio,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,30-40,31.0,True,Hard,True,True,True,True,False,False,True,False,False,QF,5,0,0,0,Body,20,0,0,1,-1,-1,0,0,0,Forehand, Paralelo,1,1,1,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,40-40,31.0,True,Hard,True,True,True,True,False,False,False,True,False,QF,5,0,0,0,Down The T,2,1,0,0,0,-1,0,0,0,BH Slice, Cruzado,1,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,AD-40,31.0,True,Hard,True,True,True,True,False,True,False,False,False,QF,5,0,0,1,Down The T,6,0,1,0,1,-1,0,0,0,Forehand, Meio,1,2,3,3,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0-1,32.0,True,Hard,True,True,True,True,False,False,False,True,False,QF,5,0,0,0,Wide,4,0,1,0,-1,0,0,0,1,Backhand, Paralelo,0,1,2,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1-1,32.0,True,Hard,False,True,True,True,False,False,True,False,False,QF,5,0,0,0,Body,3,1,0,0,0,0,0,0,1,Backhand, Meio,1,1,2,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1-4,32.0,True,Hard,True,True,True,True,False,False,False,True,False,QF,5,0,0,0,Wide,2,1,0,0,-1,0,0,0,1,Backhand, Paralelo,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,2-4,32.0,True,Hard,True,True,True,True,False,True,False,False,False,QF,5,0,0,1,Down The T,7,0,1,0,-1,0,0,0,1,Backhand, Meio,1,1,1,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,3-6,32.0,True,Hard,True,True,True,True,False,False,True,False,False,QF,5,0,0,0,Down The T,12,0,0,1,-1,0,0,0,1,Forehand, Meio,0,0,1,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,4-6,32.0,True,Hard,True,True,True,True,False,False,False,True,False,QF,5,0,0,0,Wide,1,1,0,0,-1,0,0,0,1,No Return,No Return,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,6-7,32.0,True,Hard,True,True,True,True,False,False,False,True,False,QF,5,0,0,0,Down The T,2,1,0,0,-1,0,0,0,1,Forehand, Cruzado,0,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,7-7,32.0,True,Hard,True,True,True,True,False,False,True,False,False,QF,5,0,0,0,Down The T,8,0,0,1,0,0,0,0,1,Backhand, Paralelo,1,1,2,3,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,0-0,33.0,True,Hard,False,True,False,True,False,False,False,True,False,QF,5,0,1,0,Wide,7,0,1,0,0,0,1,0,0,Forehand, Meio,1,2,3,3,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,0-15,33.0,True,Hard,False,True,False,True,False,False,False,True,False,QF,5,0,0,0,Wide,5,0,1,0,-1,0,1,0,0,Backhand, Paralelo,0,1,2,3,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4,0-30,33.0,True,Hard,True,True,False,True,False,False,True,False,False,QF,5,0,0,0,Wide,4,0,1,0,-1,0,1,0,0,Forehand, Paralelo,0,0,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,15-30,33.0,True,Hard,False,True,False,True,False,False,True,False,False,QF,5,0,1,0,Wide,15,0,0,1,-1,0,1,0,0,Backhand, Paralelo,1,1,1,2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,15-40,33.0,True,Hard,True,True,False,True,False,True,False,False,False,QF,5,0,1,0,Wide,4,0,1,0,-1,0,1,0,0,FH Slice, Cruzado,0,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,30-40,33.0,True,Hard,False,True,False,True,False,False,False,True,False,QF,5,0,1,0,Wide,5,0,1,0,-1,0,1,0,0,Backhand, Meio,1,1,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0-0,35.0,True,Hard,True,True,True,True,False,False,True,False,False,QF,5,0,0,0,Down The T,5,0,1,0,0,0,1,0,0,Backhand, Meio,1,2,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,15-0,35.0,True,Hard,False,True,True,True,False,False,False,True,False,QF,5,0,0,1,Body,9,0,0,1,1,0,1,0,0,Forehand, Meio,1,2,3,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,15-15,35.0,True,Hard,True,True,True,True,False,False,False,True,False,QF,5,0,1,0,Wide,4,0,1,0,0,0,1,0,0,Forehand, Cruzado,0,1,2,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4,30-15,35.0,True,Hard,True,True,True,True,False,False,False,True,False,QF,5,0,0,0,Wide,4,0,1,0,1,0,1,0,0,Backhand, Paralelo,1,1,2,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,40-15,35.0,True,Hard,True,True,True,True,False,True,False,False,False,QF,5,1,0,0,Down The T,2,1,0,0,1,0,1,0,0,Backhand, Cruzado,1,2,2,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,0-0,37.0,True,Hard,True,True,True,True,False,False,False,True,False,QF,5,0,0,0,Wide,2,1,0,0,0,0,1,0,0,Forehand, Paralelo,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,15-0,37.0,True,Hard,True,True,True,True,False,False,True,False,False,QF,5,0,0,0,Wide,4,0,1,0,1,0,1,0,0,Backhand, Meio,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,30-0,37.0,True,Hard,True,True,True,True,False,False,False,True,False,QF,5,1,0,0,Down The T,2,1,0,0,1,0,1,0,0,backhand lob, Meio,1,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4,40-0,37.0,True,Hard,False,True,True,True,False,False,True,False,False,QF,5,0,0,0,Wide,5,0,1,0,1,0,1,0,0,Backhand, Meio,1,2,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,40-15,37.0,True,Hard,True,True,True,True,False,False,False,True,False,QF,5,0,0,0,Wide,2,1,0,0,1,0,1,0,0,Forehand, Cruzado,0,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,0-0,39.0,True,Hard,True,True,True,True,False,False,False,True,False,QF,5,0,0,0,Down The T,1,1,0,0,0,0,1,0,0,No Return,No Return,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,15-0,39.0,True,Hard,True,True,True,True,False,False,False,True,False,QF,5,0,1,0,Down The T,4,0,1,0,1,0,1,0,0,Forehand, Meio,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,30-0,39.0,True,Hard,True,True,True,True,True,False,False,False,False,QF,5,0,0,0,Down The T,1,1,0,0,1,0,1,0,0,No Return,No Return,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,40-0,39.0,True,Hard,True,True,True,True,False,False,True,False,False,QF,5,0,0,0,Wide,2,1,0,0,1,0,1,0,0,Backhand, Paralelo,1,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0-0,41.0,True,Hard,True,True,True,True,False,False,False,True,False,QF,5,0,0,0,Wide,2,1,0,0,0,0,1,0,0,Forehand, Paralelo,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,15-0,41.0,True,Hard,False,True,True,True,False,False,True,False,False,QF,5,0,0,0,Wide,5,0,1,0,1,0,1,0,0,Backhand, Paralelo,1,1,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,15-15,41.0,True,Hard,True,True,True,True,False,False,False,True,False,QF,5,0,0,0,Wide,2,1,0,0,0,0,1,0,0,Forehand, Cruzado,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,30-15,41.0,True,Hard,False,True,True,True,False,False,True,False,False,QF,5,0,0,0,Wide,3,1,0,0,1,0,1,0,0,Backhand, Paralelo,1,1,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,30-30,41.0,True,Hard,True,True,True,True,False,False,False,True,False,QF,5,0,0,0,Wide,2,1,0,0,0,0,1,0,0,Forehand, Cruzado,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,40-30,41.0,True,Hard,True,True,True,True,False,True,False,False,False,QF,5,0,0,0,Down The T,1,1,0,0,1,0,1,0,0,No Return,No Return,1,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,0-0,43.0,True,Hard,True,True,True,True,False,True,False,False,False,QF,5,0,1,0,Down The T,2,1,0,0,0,0,1,0,0,BH Slice, Meio,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,15-0,43.0,True,Hard,True,True,True,True,False,False,True,False,False,QF,5,0,0,0,Wide,6,0,1,0,1,0,1,0,0,Backhand, Paralelo,1,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,30-0,43.0,True,Hard,False,True,True,True,False,False,True,False,False,QF,5,0,0,0,Down The T,3,1,0,0,1,0,1,0,0,Backhand, Meio,1,2,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,30-15,43.0,True,Hard,True,True,True,True,True,False,False,False,False,QF,5,0,0,0,Wide,1,1,0,0,1,0,1,0,0,No Return,No Return,0,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,40-15,43.0,True,Hard,False,True,True,True,False,True,False,False,False,QF,5,0,0,1,Down The T,7,0,1,0,1,0,1,0,0,Backhand, Meio,1,1,2,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,40-30,43.0,True,Hard,True,True,True,True,False,False,False,True,False,QF,5,0,0,0,Wide,4,0,1,0,1,0,1,0,0,Backhand, Meio,0,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,0-0,45.0,True,Hard,True,True,True,True,False,False,False,True,False,QF,5,0,0,0,Wide,2,1,0,0,0,0,1,0,1,Forehand, Paralelo,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,1-2,45.0,True,Hard,True,True,True,True,False,False,False,True,False,QF,5,0,0,0,Wide,4,0,1,0,-1,0,1,0,1,Backhand, Meio,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,2-2,45.0,True,Hard,True,True,True,True,False,False,False,True,False,QF,5,0,0,0,Wide,2,1,0,0,0,0,1,0,1,Forehand, Paralelo,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5-2,45.0,True,Hard,False,True,True,True,False,True,False,False,False,QF,5,0,0,0,Down The T,9,0,0,1,1,0,1,0,1,Forehand, Meio,1,2,3,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5-3,45.0,True,Hard,False,True,True,True,False,False,False,True,False,QF,5,0,0,0,Body,7,0,1,0,1,0,1,0,1,Backhand, Meio,0,1,2,3,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6-5,45.0,True,Hard,True,True,True,True,False,False,False,True,False,QF,5,0,0,0,Down The T,1,1,0,0,1,0,1,0,1,No Return,No Return,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0-0,2.0,True,Hard,True,True,True,True,False,False,False,True,False,R16,5,0,0,0,Body,4,0,1,0,0,-1,0,0,0,BH Slice, Cruzado,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,15-0,2.0,True,Hard,False,True,True,True,False,False,True,False,False,R16,5,0,0,0,Wide,9,0,0,1,1,-1,0,0,0,Backhand, Meio,1,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15-15,2.0,True,Hard,False,True,True,True,False,False,True,False,False,R16,5,0,0,0,Down The T,5,0,1,0,0,-1,0,0,0,BH Slice, Meio,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15-30,2.0,True,Hard,False,True,True,True,False,False,True,False,False,R16,5,0,0,0,Wide,5,0,1,0,-1,-1,0,0,0,Backhand, Paralelo,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15-40,2.0,True,Hard,True,True,True,True,False,False,False,True,False,R16,5,0,1,0,Body,3,1,0,0,-1,-1,0,0,0,Backhand, Meio,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,30-40,2.0,True,Hard,True,True,True,True,False,False,False,True,False,R16,5,0,0,0,Down The T,2,1,0,0,-1,-1,0,0,0,Forehand, Meio,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
